"Date","cycle","u_t","residuals"
"2005M04",-1631.81257378405,-624.882423733613,-670.115453365909
"2005M05",-1149.58109140067,-440.217847449832,1101.29526445494
"2005M06",-2227.45093670355,-852.974760972289,672.130388860118
"2005M07",-4110.30708415967,-1573.99121339228,-1456.47535942165
"2005M08",-4099.97132111456,-1570.0332608881,469.27334201022
"2005M09",-5063.35571958119,-1938.94938984339,685.581807907143
"2005M10",-7184.16071599153,-2751.0854082282,-1407.96483810178
"2005M11",-7762.89567767471,-2972.70479722295,-1753.23145031167
"2005M12",-6736.35153862101,-2579.60242751029,-533.327173101971
"2006M01",-5892.1753339342,-2256.33560059789,-32.5364204955545
"2006M02",-5744.53512069727,-2199.79860868459,-62.635415087254
"2006M03",-6095.05249167653,-2334.02489659114,-2835.07386071527
"2006M04",-3311.84871452222,-1268.23146543763,-740.305696669473
"2006M05",-430.159027158709,-164.724074198364,2245.9896961894
"2006M06",-996.702113121884,-381.674735318249,-4720.33866725367
"2006M07",4601.17766318093,1761.96402478387,853.73505914995
"2006M08",8535.93962794434,3268.7324079043,3861.01811201374
"2006M09",7712.28060444899,2953.32238153203,-1630.53909269971
"2006M10",10086.5315522443,3862.5123894076,2991.55244395339
"2006M11",9312.93792254229,3566.27428579249,-1394.45922487658
"2006M12",11598.9843383781,4441.68746010235,844.709463696617
"2007M01",13684.2455636991,5240.21243137075,-769.917400568054
"2007M02",17916.9898641158,6861.08946098913,308.073286126106
"2007M03",22932.7809169254,8781.82455053,2138.38233926532
"2007M04",26766.0131510459,10249.7133802113,3300.83774230727
"2007M05",28585.3580449235,10946.4089843254,11815.5839868666
"2007M06",18047.8695491268,6911.2082161091,1594.66537894002
"2007M07",9693.47204819231,3711.99511830092,259.086534292777
"2007M08",3873.57166839944,1483.33631664712,-4636.33619303567
"2007M09",5726.76374072119,2192.99327872762,531.281100365309
"2007M10",7226.52970745917,2767.31008899411,1956.44577069713
"2007M11",6776.38382292507,2594.93229519571,3947.8273271194
"2007M12",2165.7035811682,829.329375585534,-3930.14007971481
"2008M01",3882.70518932597,1486.83388541543,1224.94215747754
"2008M02",4179.07514386165,1600.32509052523,-1968.54647765707
"2008M03",7489.54998209201,2868.03044704511,4620.69146935114
"2008M04",5077.58399538469,1944.39793192014,1316.941269183
"2008M05",2108.06468536938,807.25727399327,836.063553181657
"2008M06",-1011.59562521357,-387.378021396122,-147.523372268216
"2008M07",-3327.44087955448,-1274.20229200996,-752.276183433665
"2008M08",-4481.15521532188,-1716.00291422159,-214.573804860713
"2008M09",-5530.74209548623,-2117.92921637968,3270.53765677141
"2008M10",-11097.8874062034,-4249.7985933701,-3271.30164075166
"2008M11",-12445.3793581496,-4765.80395478311,-1113.30348162123
"2008M12",-13367.2235301541,-5118.81276827145,-2978.74676827451
"2009M01",-11651.7274718843,-4461.88479013287,751.284144770321
"2009M02",-12453.6085908509,-4768.95523757039,-1015.53033658537
"2009M03",-13068.9163892598,-5004.57974162746,-2648.86520318425
"2009M04",-11501.7512766583,-4404.45326283566,-1167.81269508805
"2009M05",-9935.28682218916,-3804.59509240171,-1700.47989936007
"2009M06",-7511.80684691451,-2876.55343789494,46.7219438497543
"2009M07",-6389.98751073263,-2446.96661092314,-2706.73646346947
"2009M08",-2635.17501206927,-1009.10764812014,3765.59287362567
"2009M09",-4706.17724389096,-1802.17231435045,-2508.72164310743
"2009M10",-3556.58776602371,-1361.95125540706,1586.24673670154
"2009M11",-4993.02482519753,-1912.01704451656,-1382.76342123747
"2009M12",-4820.02622533556,-1845.76937237515,-1383.41982012435
"2010M01",-3349.14324393486,-1282.51294378004,192.333509822913
"2010M02",-2713.8489669321,-1039.23486517265,-2560.81079062098
"2010M03",870.687361890745,333.418946362719,-501.033990657533
"2010M04",4540.28043894431,1738.64418665357,5763.38218684241
"2010M05",618.970242372528,237.026991632872,-346.74324239079
"2010M06",-1897.95028270869,-726.796564653667,-1831.86641282899
"2010M07",-1664.98496718831,-637.585381122544,-1489.50316560572
"2010M08",336.644002722709,128.913653281232,288.609814420458
"2010M09",1674.41828791976,641.197754514702,42.9033550063047
"2010M10",2948.19595173625,1128.97514185129,1712.71250867293
"2010M11",2162.23813761148,828.00232687674,-1259.08387803307
"2010M12",3478.68424055917,1332.11906475493,-110.334464234124
"2011M01",5130.93997165688,1964.82994250106,-596.39930116244
"2011M02",7856.88320028276,3008.69615546566,3519.84896168952
"2011M03",6437.7602052285,2465.26057286734,-124.759179640717
"2011M04",6261.37664118743,2397.71667059848,2077.62247272119
"2011M05",4218.24848877717,1615.32603800525,472.677713049324
"2011M06",2533.68341552359,970.242697661406,-1971.83900421381
"2011M07",4094.59654073955,1567.97505528181,2827.3642681032
"2011M08",2228.16343371082,853.247602880703,135.283809573284
"2011M09",899.468069614488,344.440162088173,251.7491284294
"2011M10",-298.06276899152,-114.13944744908,94.8448267994732
"2011M11",-1321.07923988905,-505.890940312903,-1098.31865564012
"2011M12",-782.439200993405,-299.625405635375,-1018.01700434153
"2012M01",952.129683293111,364.60627510991,682.075835283789
"2012M02",1639.10578590755,627.67526902832,1858.56082987054
"2012M03",55.670133107462,21.3181882923568,-464.777143588229
"2012M04",-514.75889627095,-197.120546751467,227.860382499492
"2012M05",-1234.78287675449,-472.844816376086,-200.500466189049
"2012M06",-1601.44845858378,-613.25486171718,-90.6503697022488
"2012M07",-1869.16224487352,-715.772541952788,-74.2132157703202
"2012M08",-2108.86308568485,-807.563011510102,-1589.798818141
"2012M09",-402.267902413568,-154.04351326177,1055.95023678104
"2012M10",-367.431720422697,-140.703428630849,582.222575423677
"2012M11",-1046.65982083997,-400.80542102602,-1428.93967361664
"2012M12",220.597326612893,84.4750152913472,726.789969000146
"2013M01",398.579146474634,152.630949840754,-80.4117009598345
"2013M02",769.90881568973,294.827049706103,989.978368820412
"2013M03",-41.9013564615522,-16.0456057295253,258.43742945159
"2013M04",-941.004741613233,-360.346116417361,-125.790129375681
"2013M05",-1513.74461959371,-579.669762325666,-17.2712025438399
"2013M06",-2029.89510933615,-777.32320256949,-132.789316775469
"2013M07",-2409.15391220896,-922.55566600854,-930.545042832347
"2013M08",-1694.75365969504,-648.984933389658,643.866587396417
"2013M09",-2059.49498362397,-788.658107989598,-697.170443121126
"2013M10",-1595.4796541554,-610.969181953512,437.401125459812
"2013M11",-1882.44525365285,-720.859105724786,-573.520990754121
"2013M12",-1496.3412396391,-573.005353421171,-74.755770338496
"2014M01",-1175.19695453418,-450.027125119373,-28.7378100780865
"2014M02",-929.575640050089,-355.969483462931,-1119.83979893115
"2014M03",687.180434741157,263.147240376761,-306.583114804993
"2014M04",2523.78617341887,966.452671322578,-271.258531381383
"2014M05",4691.28117724436,1796.46805003739,2294.41334693476
"2014M06",4057.92557382,1553.93236247659,-467.034503317952
"2014M07",4684.5332925911,1793.88403114641,1146.84293619611
"2014M08",4303.62695184878,1648.02066347631,530.9265228131
"2014M09",3873.43302379386,1483.2832244118,1752.57004626127
"2014M10",1784.72477362918,683.438257652754,-1170.70536456536
"2014M11",1911.4655789572,731.972080036331,84.0432771910418
"2014M12",2196.67504635553,841.189514760688,1192.99031693388
"2015M01",1211.96803343937,464.108154570132,-323.723459966609
"2015M02",1062.49244817058,406.868329658647,602.797732483873
"2015M03",367.516846905917,140.736026763755,291.55396144815
"2015M04",-436.448412242145,-167.132516355185,-1089.20500669697
"2015M05",361.594193060824,138.468019794625,1031.86181272265
"2015M06",-210.124447193428,-80.4645557690692,704.69439937191
"2015M07",-1511.33623309173,-578.747500529906,-152.84025044437
"2015M08",-2431.23144339027,-931.009983260575,-442.662353725801
"2015M09",-2776.41869530025,-1063.19516805497,-757.477659333582
"2015M10",-2298.02784653057,-880.001314867545,923.068399268243
"2015M11",-3275.75733180697,-1254.41071722835,-471.8888329321
"2015M12",-3722.03785415937,-1425.3083184314,-439.558098021079
"2016M01",-3836.93484071071,-1469.30669703771,-234.731337102632
"2016M02",-3964.89499915683,-1518.30745560261,-737.581676245939
"2016M03",-3470.17543121497,-1328.86072155332,-107.47960920443
"2016M04",-3237.51264527718,-1239.76538798061,49.9007060101089
"2016M05",-3389.91637369051,-1298.12650905969,-574.924697863663
"2016M06",-3060.76136799326,-1172.0806744776,-1074.59575174648
"2016M07",-1670.02622296292,-639.515867612053,683.166599229284
"2016M08",-1545.55591639094,-591.851504618941,85.0672998107712
"2016M09",-1643.25254006311,-629.263217196501,-221.538114579997
"2016M10",-1533.5362601802,-587.248726073121,-703.149007404942
"2016M11",-627.284563525005,-240.210857989173,666.413613029729
"2016M12",-751.423104039036,-287.748175277565,679.462453473061
"2017M01",-1724.21269550504,-660.265906458225,-1223.61935188041
